activity_id,student_id,activity_name,category,level,participation,score,year
1330,374,Physics,Academics,Advanced,Occasional,75,2025
1331,374,Coding,Academics,Advanced,Regular,97,2024
1332,375,Art,Extra-curricular,Intermediate,Regular,49,2022
1333,375,Economics,Academics,Advanced,Occasional,73,2023
1334,375,Debate,Extra-curricular,Beginner,Regular,82,2024
1335,375,Football,Sports,Beginner,Occasional,79,2024
1336,375,Athletics,Sports,Advanced,Occasional,46,2024
1337,376,Biology,Academics,Beginner,Regular,82,2021
1338,376,Economics,Academics,Advanced,Regular,61,2023
1339,376,Debate,Extra-curricular,Intermediate,Occasional,65,2021
1340,376,Football,Sports,Intermediate,Regular,64,2023
1341,376,Music,Extra-curricular,Intermediate,Occasional,60,2021
1342,377,Physics,Academics,Beginner,Occasional,90,2022
1343,377,Biology,Academics,Advanced,Occasional,64,2024
1344,377,Cricket,Sports,Intermediate,Occasional,87,2025
1345,378,Music,Extra-curricular,Intermediate,Occasional,46,2024
1346,378,Mathematics,Academics,Beginner,Occasional,91,2021
1347,379,Athletics,Sports,Advanced,Occasional,75,2022
1348,379,Economics,Academics,Intermediate,Regular,82,2024
1349,379,Mathematics,Academics,Intermediate,Occasional,61,2022
1350,379,Coding,Academics,Beginner,Occasional,80,2022
1351,380,Athletics,Sports,Advanced,Regular,87,2022
1352,380,Debate,Extra-curricular,Intermediate,Regular,89,2023
1353,381,Art,Extra-curricular,Beginner,Occasional,64,2023
1354,381,Athletics,Sports,Advanced,Occasional,68,2024
1355,381,Cricket,Sports,Intermediate,Occasional,82,2022
1356,381,Economics,Academics,Intermediate,Occasional,56,2021
1357,382,Mathematics,Academics,Advanced,Occasional,68,2024
1358,382,Debate,Extra-curricular,Intermediate,Regular,59,2024
1359,383,Debate,Extra-curricular,Beginner,Occasional,67,2023
1360,383,Economics,Academics,Beginner,Occasional,98,2024
1361,384,Athletics,Sports,Advanced,Regular,52,2024
1362,384,Economics,Academics,Beginner,Occasional,87,2022
1363,384,Cricket,Sports,Advanced,Occasional,54,2023
1364,385,Mathematics,Academics,Intermediate,Regular,84,2024
1365,385,Economics,Academics,Advanced,Regular,65,2023
1366,385,Debate,Extra-curricular,Intermediate,Occasional,76,2025
1367,385,Coding,Academics,Advanced,Occasional,77,2022
1368,385,Football,Sports,Beginner,Occasional,44,2022
1369,386,Biology,Academics,Advanced,Occasional,92,2023
1370,386,Athletics,Sports,Advanced,Occasional,65,2021
1371,386,Music,Extra-curricular,Advanced,Occasional,70,2025
1372,387,Football,Sports,Beginner,Regular,80,2021
1373,387,Art,Extra-curricular,Advanced,Occasional,66,2025
1374,387,Mathematics,Academics,Advanced,Occasional,60,2023
1375,387,Music,Extra-curricular,Beginner,Occasional,48,2024
1376,387,Cricket,Sports,Intermediate,Occasional,66,2023
1377,388,Football,Sports,Advanced,Regular,42,2023
1378,388,Cricket,Sports,Beginner,Regular,58,2025
1379,388,Physics,Academics,Advanced,Occasional,59,2025
1380,389,Cricket,Sports,Beginner,Regular,42,2023
1381,389,Art,Extra-curricular,Advanced,Occasional,89,2024
1382,389,Athletics,Sports,Intermediate,Occasional,50,2024
1383,389,Coding,Academics,Intermediate,Regular,76,2024
1384,389,Mathematics,Academics,Beginner,Occasional,64,2025
1385,390,Art,Extra-curricular,Advanced,Regular,45,2022
1386,390,Coding,Academics,Beginner,Occasional,82,2021
1387,390,Music,Extra-curricular,Intermediate,Occasional,75,2023
1388,391,Mathematics,Academics,Advanced,Regular,87,2025
1389,391,Football,Sports,Advanced,Occasional,43,2021
1390,391,Coding,Academics,Beginner,Occasional,78,2021
1391,391,Biology,Academics,Beginner,Occasional,91,2023
1392,392,Football,Sports,Intermediate,Regular,42,2022
1393,392,Physics,Academics,Intermediate,Occasional,69,2025
1394,392,Music,Extra-curricular,Beginner,Regular,50,2024
1395,393,Music,Extra-curricular,Beginner,Occasional,53,2025
1396,393,Economics,Academics,Advanced,Occasional,74,2025
1397,394,Art,Extra-curricular,Beginner,Regular,54,2024
1398,394,Music,Extra-curricular,Beginner,Occasional,69,2024
1399,394,Football,Sports,Beginner,Regular,65,2025
1400,394,Mathematics,Academics,Advanced,Occasional,62,2021
1401,394,Coding,Academics,Beginner,Occasional,94,2021
1402,395,Athletics,Sports,Advanced,Regular,57,2021
1403,395,Art,Extra-curricular,Beginner,Regular,63,2022
1404,395,Economics,Academics,Intermediate,Regular,69,2021
1405,395,Music,Extra-curricular,Intermediate,Occasional,41,2023
1406,396,Athletics,Sports,Beginner,Occasional,71,2023
1407,396,Debate,Extra-curricular,Beginner,Regular,73,2023
1408,396,Art,Extra-curricular,Advanced,Regular,67,2025
1409,396,Football,Sports,Intermediate,Regular,87,2024
1410,396,Music,Extra-curricular,Intermediate,Regular,67,2023
1411,397,Music,Extra-curricular,Advanced,Occasional,59,2023
1412,397,Biology,Academics,Beginner,Occasional,99,2024
1413,397,Art,Extra-curricular,Advanced,Regular,72,2023
1414,398,Biology,Academics,Beginner,Regular,71,2021
1415,398,Economics,Academics,Beginner,Regular,69,2021
1416,399,Economics,Academics,Advanced,Occasional,50,2023
1417,399,Athletics,Sports,Intermediate,Occasional,60,2025
1418,399,Debate,Extra-curricular,Intermediate,Occasional,66,2023
1419,399,Football,Sports,Beginner,Occasional,76,2022
1420,399,Biology,Academics,Advanced,Occasional,78,2023
1421,400,Coding,Academics,Beginner,Occasional,98,2022
1422,400,Biology,Academics,Advanced,Occasional,64,2021
1423,400,Music,Extra-curricular,Beginner,Regular,64,2022
1424,401,Cricket,Sports,Beginner,Occasional,72,2024
1425,401,Coding,Academics,Beginner,Occasional,95,2025
1426,401,Economics,Academics,Advanced,Occasional,99,2023
1427,402,Coding,Academics,Intermediate,Occasional,97,2022
1428,402,Debate,Extra-curricular,Intermediate,Regular,84,2023
1429,402,Football,Sports,Advanced,Occasional,60,2024
1430,403,Biology,Academics,Advanced,Occasional,53,2022
1431,403,Athletics,Sports,Advanced,Occasional,42,2025
1432,403,Economics,Academics,Beginner,Regular,75,2022
1433,403,Art,Extra-curricular,Beginner,Regular,44,2021
1434,403,Mathematics,Academics,Advanced,Regular,80,2024
1435,404,Cricket,Sports,Advanced,Regular,54,2025
1436,404,Athletics,Sports,Advanced,Regular,84,2021
1437,404,Football,Sports,Advanced,Regular,54,2025
1438,404,Physics,Academics,Intermediate,Regular,59,2021
1439,405,Economics,Academics,Beginner,Regular,73,2024
1440,405,Art,Extra-curricular,Advanced,Regular,79,2024
1441,405,Coding,Academics,Advanced,Regular,95,2021
1442,405,Debate,Extra-curricular,Beginner,Regular,47,2023
1443,405,Music,Extra-curricular,Advanced,Occasional,55,2024
1444,406,Physics,Academics,Beginner,Regular,60,2025
1445,406,Economics,Academics,Advanced,Regular,69,2021
1446,406,Cricket,Sports,Advanced,Regular,53,2024
1447,406,Football,Sports,Intermediate,Occasional,84,2024
1448,407,Physics,Academics,Intermediate,Occasional,85,2025
1449,407,Coding,Academics,Beginner,Regular,61,2023
1450,408,Biology,Academics,Beginner,Regular,96,2021
1451,408,Debate,Extra-curricular,Beginner,Regular,54,2022
1452,408,Art,Extra-curricular,Beginner,Regular,79,2024
1453,409,Cricket,Sports,Intermediate,Occasional,56,2023
1454,409,Mathematics,Academics,Intermediate,Occasional,61,2021
1455,409,Debate,Extra-curricular,Beginner,Regular,40,2022
1456,409,Physics,Academics,Intermediate,Occasional,75,2023
1457,409,Coding,Academics,Intermediate,Regular,95,2025
1458,410,Coding,Academics,Intermediate,Occasional,99,2023
1459,410,Athletics,Sports,Intermediate,Regular,44,2021
1460,411,Economics,Academics,Beginner,Occasional,73,2024
1461,411,Biology,Academics,Beginner,Regular,81,2023
1462,411,Athletics,Sports,Advanced,Occasional,64,2022
1463,411,Coding,Academics,Advanced,Regular,70,2025
1464,412,Cricket,Sports,Beginner,Occasional,73,2021
1465,412,Coding,Academics,Beginner,Regular,65,2022
1466,412,Mathematics,Academics,Beginner,Occasional,69,2021
1467,413,Mathematics,Academics,Beginner,Occasional,86,2024
1468,413,Music,Extra-curricular,Beginner,Regular,58,2023
1469,413,Art,Extra-curricular,Beginner,Regular,80,2025
1470,414,Cricket,Sports,Beginner,Regular,52,2022
1471,414,Mathematics,Academics,Intermediate,Occasional,63,2022
1472,414,Economics,Academics,Intermediate,Occasional,68,2022
1473,415,Mathematics,Academics,Intermediate,Occasional,50,2021
1474,415,Art,Extra-curricular,Intermediate,Occasional,49,2024
1475,416,Physics,Academics,Advanced,Occasional,67,2023
1476,416,Debate,Extra-curricular,Advanced,Regular,56,2022
1477,416,Athletics,Sports,Advanced,Regular,66,2021
1478,417,Football,Sports,Advanced,Occasional,78,2024
1479,417,Debate,Extra-curricular,Beginner,Regular,77,2021
1480,417,Coding,Academics,Beginner,Regular,65,2023
1481,418,Mathematics,Academics,Intermediate,Occasional,64,2025
1482,418,Athletics,Sports,Advanced,Occasional,49,2025
1483,419,Football,Sports,Beginner,Regular,82,2024
1484,419,Mathematics,Academics,Intermediate,Regular,66,2024
1485,419,Athletics,Sports,Beginner,Regular,43,2023
1486,420,Coding,Academics,Beginner,Occasional,92,2025
1487,420,Economics,Academics,Advanced,Regular,92,2023
1488,421,Athletics,Sports,Advanced,Regular,43,2023
1489,421,Football,Sports,Intermediate,Regular,86,2022
1490,421,Physics,Academics,Advanced,Occasional,69,2022
1491,422,Physics,Academics,Beginner,Regular,89,2024
1492,422,Mathematics,Academics,Beginner,Regular,98,2022
1493,422,Cricket,Sports,Beginner,Occasional,88,2024
1494,422,Biology,Academics,Advanced,Regular,88,2022
1495,422,Music,Extra-curricular,Intermediate,Occasional,69,2024
1496,423,Economics,Academics,Advanced,Occasional,59,2025
1497,423,Athletics,Sports,Advanced,Occasional,79,2023
1498,423,Debate,Extra-curricular,Advanced,Regular,70,2021
1499,423,Football,Sports,Beginner,Occasional,58,2023
1500,423,Mathematics,Academics,Advanced,Occasional,66,2022
1501,424,Cricket,Sports,Advanced,Occasional,73,2024
1502,424,Music,Extra-curricular,Beginner,Occasional,81,2025
1503,424,Athletics,Sports,Intermediate,Regular,40,2021
1504,424,Economics,Academics,Intermediate,Regular,56,2022
1505,424,Physics,Academics,Advanced,Occasional,90,2023
1506,425,Art,Extra-curricular,Intermediate,Regular,87,2025
1507,425,Debate,Extra-curricular,Beginner,Regular,50,2024
1508,426,Economics,Academics,Beginner,Occasional,87,2022
1509,426,Biology,Academics,Advanced,Occasional,64,2024
1510,426,Athletics,Sports,Intermediate,Regular,40,2024
1511,426,Coding,Academics,Advanced,Regular,65,2021
1512,427,Football,Sports,Intermediate,Regular,47,2025
1513,427,Economics,Academics,Beginner,Occasional,85,2023
1514,427,Art,Extra-curricular,Beginner,Occasional,70,2022
1515,427,Coding,Academics,Intermediate,Occasional,100,2024
1516,428,Football,Sports,Intermediate,Regular,55,2021
1517,428,Economics,Academics,Advanced,Regular,82,2021
1518,429,Coding,Academics,Intermediate,Regular,59,2023
1519,429,Mathematics,Academics,Intermediate,Regular,53,2025
1520,429,Debate,Extra-curricular,Advanced,Occasional,56,2021
1521,430,Coding,Academics,Beginner,Regular,66,2021
1522,430,Art,Extra-curricular,Intermediate,Occasional,74,2025
1523,431,Economics,Academics,Intermediate,Occasional,93,2024
1524,431,Football,Sports,Advanced,Occasional,89,2022
1525,431,Coding,Academics,Beginner,Occasional,98,2022
1526,431,Physics,Academics,Intermediate,Occasional,85,2025
1527,432,Coding,Academics,Intermediate,Regular,81,2022
1528,432,Art,Extra-curricular,Intermediate,Occasional,64,2022
1529,433,Football,Sports,Intermediate,Regular,72,2021
1530,433,Athletics,Sports,Advanced,Occasional,48,2025
1531,434,Football,Sports,Advanced,Occasional,44,2025
1532,434,Mathematics,Academics,Beginner,Occasional,50,2025
1533,434,Economics,Academics,Beginner,Occasional,64,2025
1534,434,Physics,Academics,Intermediate,Occasional,68,2022
1535,434,Coding,Academics,Advanced,Regular,66,2022
1536,435,Coding,Academics,Intermediate,Occasional,93,2023
1537,435,Biology,Academics,Beginner,Occasional,89,2022
1538,435,Athletics,Sports,Intermediate,Regular,87,2021
1539,436,Athletics,Sports,Advanced,Regular,64,2021
1540,436,Physics,Academics,Beginner,Occasional,53,2025
1541,437,Music,Extra-curricular,Advanced,Occasional,81,2022
1542,437,Art,Extra-curricular,Intermediate,Regular,54,2024
1543,437,Athletics,Sports,Beginner,Occasional,84,2025
1544,438,Physics,Academics,Advanced,Regular,99,2024
1545,438,Mathematics,Academics,Intermediate,Occasional,68,2022
1546,439,Music,Extra-curricular,Advanced,Occasional,73,2022
1547,439,Coding,Academics,Advanced,Regular,69,2021
1548,440,Debate,Extra-curricular,Advanced,Occasional,54,2024
1549,440,Art,Extra-curricular,Beginner,Regular,71,2024
1550,440,Athletics,Sports,Beginner,Regular,62,2024
1551,441,Mathematics,Academics,Intermediate,Regular,63,2025
1552,441,Physics,Academics,Intermediate,Regular,61,2022
1553,441,Economics,Academics,Beginner,Occasional,56,2023
1554,442,Music,Extra-curricular,Advanced,Occasional,77,2025
1555,442,Physics,Academics,Advanced,Regular,70,2023
1556,442,Biology,Academics,Advanced,Regular,63,2024
1557,443,Football,Sports,Beginner,Occasional,70,2023
1558,443,Cricket,Sports,Beginner,Regular,56,2022
1559,444,Debate,Extra-curricular,Advanced,Regular,60,2025
1560,444,Music,Extra-curricular,Intermediate,Occasional,79,2023
1561,444,Coding,Academics,Advanced,Occasional,89,2024
1562,444,Mathematics,Academics,Advanced,Occasional,72,2025
1563,444,Cricket,Sports,Advanced,Occasional,61,2024
1564,445,Football,Sports,Beginner,Regular,83,2023
1565,445,Music,Extra-curricular,Intermediate,Occasional,78,2021
1566,445,Athletics,Sports,Advanced,Regular,45,2024
1567,445,Mathematics,Academics,Advanced,Occasional,65,2023
1568,446,Biology,Academics,Beginner,Occasional,75,2025
1569,446,Cricket,Sports,Intermediate,Regular,62,2024
1570,446,Physics,Academics,Advanced,Occasional,99,2022
1571,446,Art,Extra-curricular,Intermediate,Regular,41,2025
1572,446,Athletics,Sports,Advanced,Regular,54,2021
1573,447,Music,Extra-curricular,Beginner,Occasional,55,2021
1574,447,Athletics,Sports,Advanced,Occasional,41,2025
1575,447,Mathematics,Academics,Intermediate,Regular,64,2023
1576,448,Cricket,Sports,Beginner,Regular,52,2023
1577,448,Biology,Academics,Advanced,Regular,87,2025
1578,448,Coding,Academics,Beginner,Occasional,83,2023
1579,449,Athletics,Sports,Intermediate,Regular,79,2025
1580,449,Art,Extra-curricular,Intermediate,Regular,60,2023
1581,449,Biology,Academics,Advanced,Occasional,80,2023
1582,449,Football,Sports,Advanced,Occasional,86,2021
1583,449,Cricket,Sports,Advanced,Occasional,67,2025
1584,450,Music,Extra-curricular,Advanced,Regular,50,2021
1585,450,Art,Extra-curricular,Advanced,Occasional,84,2024
1586,450,Athletics,Sports,Advanced,Occasional,66,2023
1587,450,Biology,Academics,Beginner,Regular,70,2024
1588,450,Debate,Extra-curricular,Beginner,Regular,77,2022
1589,451,Football,Sports,Advanced,Regular,71,2023
1590,451,Physics,Academics,Intermediate,Occasional,58,2021
1591,451,Coding,Academics,Intermediate,Regular,72,2023
1592,451,Cricket,Sports,Beginner,Regular,55,2023
1593,451,Mathematics,Academics,Beginner,Regular,86,2021
1594,452,Coding,Academics,Advanced,Occasional,89,2022
1595,452,Football,Sports,Advanced,Regular,58,2025
1596,452,Mathematics,Academics,Beginner,Regular,66,2022
1597,453,Mathematics,Academics,Intermediate,Regular,93,2023
1598,453,Biology,Academics,Beginner,Regular,76,2021
1599,453,Athletics,Sports,Advanced,Regular,58,2022
1600,454,Music,Extra-curricular,Advanced,Occasional,57,2021
1601,454,Coding,Academics,Beginner,Occasional,100,2023
1602,454,Art,Extra-curricular,Intermediate,Regular,73,2022
1603,455,Biology,Academics,Advanced,Occasional,95,2022
1604,455,Art,Extra-curricular,Advanced,Occasional,83,2023
1605,456,Coding,Academics,Intermediate,Occasional,71,2024
1606,456,Economics,Academics,Intermediate,Occasional,60,2024
1607,456,Mathematics,Academics,Advanced,Regular,59,2024
1608,456,Music,Extra-curricular,Beginner,Regular,87,2024
1609,457,Debate,Extra-curricular,Intermediate,Regular,58,2022
1610,457,Coding,Academics,Intermediate,Occasional,69,2024
1611,458,Music,Extra-curricular,Advanced,Regular,43,2024
1612,458,Football,Sports,Advanced,Regular,41,2021
1613,459,Coding,Academics,Intermediate,Regular,57,2024
1614,459,Music,Extra-curricular,Intermediate,Regular,46,2023
1615,459,Debate,Extra-curricular,Beginner,Regular,61,2021
1616,459,Physics,Academics,Beginner,Regular,87,2022
1617,460,Art,Extra-curricular,Advanced,Regular,84,2022
1618,460,Football,Sports,Beginner,Regular,42,2024
1619,460,Cricket,Sports,Beginner,Regular,50,2021
1620,461,Cricket,Sports,Intermediate,Occasional,53,2021
1621,461,Economics,Academics,Advanced,Regular,56,2023
1622,461,Mathematics,Academics,Advanced,Occasional,84,2022
1623,461,Art,Extra-curricular,Beginner,Occasional,54,2025
1624,462,Athletics,Sports,Beginner,Regular,46,2025
1625,462,Debate,Extra-curricular,Beginner,Regular,45,2025
1626,462,Music,Extra-curricular,Beginner,Regular,71,2021
1627,462,Coding,Academics,Advanced,Regular,53,2022
1628,463,Biology,Academics,Advanced,Occasional,51,2024
1629,463,Cricket,Sports,Advanced,Regular,43,2023
1630,464,Debate,Extra-curricular,Intermediate,Regular,47,2021
1631,464,Athletics,Sports,Advanced,Regular,76,2023
1632,464,Cricket,Sports,Intermediate,Occasional,42,2022
1633,465,Music,Extra-curricular,Beginner,Occasional,52,2024
1634,465,Economics,Academics,Advanced,Regular,87,2025
1635,466,Football,Sports,Beginner,Occasional,85,2024
1636,466,Physics,Academics,Intermediate,Regular,95,2025
1637,466,Art,Extra-curricular,Intermediate,Occasional,60,2022
1638,467,Cricket,Sports,Intermediate,Regular,71,2021
1639,467,Football,Sports,Advanced,Occasional,52,2021
1640,467,Athletics,Sports,Beginner,Occasional,49,2024
1641,467,Biology,Academics,Advanced,Occasional,53,2023
1642,468,Music,Extra-curricular,Advanced,Regular,43,2022
1643,468,Economics,Academics,Beginner,Regular,66,2021
1644,468,Physics,Academics,Intermediate,Occasional,70,2022
1645,468,Coding,Academics,Beginner,Regular,53,2025
1646,469,Athletics,Sports,Intermediate,Occasional,47,2021
1647,469,Mathematics,Academics,Beginner,Occasional,54,2025
1648,469,Coding,Academics,Intermediate,Occasional,82,2025
1649,469,Debate,Extra-curricular,Intermediate,Occasional,89,2024
1650,469,Music,Extra-curricular,Intermediate,Regular,90,2023
1651,470,Mathematics,Academics,Beginner,Occasional,82,2025
